player_name,position,team,league,minutes,xg_chain,xg_buildup,final_third_impact,total_contribution,goals,assists,g_plus_a,archetype,quadrant
Casemiro,MF,Manchester Utd,ENG-Premier League,1494.0,7.131643548607826,5.040456134825945,2.0911874137818813,12.172099683433771,1,0,1,Balanced,Architect
Eldor Shomurodov,"FW,MF",Roma,ITA-Serie A,1097.0,7.127035621553659,1.596219727769494,5.530815893784165,8.723255349323153,4,4,8,Finisher,Limited
Boubakary Soumaré,MF,Leicester City,ENG-Premier League,2171.0,7.107237534597516,6.826774168759584,0.28046336583793163,13.9340117033571,0,0,0,Architect,Architect
Bilal El Khannouss,"MF,FW",Leicester City,ENG-Premier League,2182.0,7.097214490175247,3.5222754068672657,3.5749390833079815,10.619489897042513,2,3,5,Balanced,Limited
Liam Henderson,MF,Empoli,ITA-Serie A,2337.0,7.070838793180883,4.5941177373752,2.476721055805683,11.664956530556083,0,4,4,Balanced,Limited
Kostas Tsimikas,DF,Liverpool,ENG-Premier League,837.0,7.063847681507468,5.982297686859965,1.081549994647503,13.046145368367434,0,1,1,Architect,Architect
Wilfried Singo,DF,Monaco,FRA-Ligue 1,2096.0,7.051111828535795,5.828755911439657,1.222355917096138,12.879867739975452,1,2,3,Architect,Architect
Pierre Lees-Melou,MF,Brest,FRA-Ligue 1,1526.0,7.036306224763393,5.228005010634661,1.8083012141287327,12.264311235398054,2,2,4,Architect,Architect
Pierre Ekwah Elimby,MF,Saint-Étienne,FRA-Ligue 1,2575.0,7.036306224763393,5.228005010634661,1.8083012141287327,12.264311235398054,1,0,1,Architect,Architect
Carlos Romero,DF,Espanyol,ESP-La Liga,2554.0,7.027236828580499,4.245646607130766,2.781590221449733,11.272883435711265,2,1,3,Balanced,Limited
Toti Gomes,DF,Wolves,ENG-Premier League,2614.0,7.025007907301188,6.87811416387558,0.14689374342560857,13.903122071176767,0,1,1,Architect,Architect
Derrick Köhn,"DF,FW",Werder Bremen,GER-Bundesliga,1343.0,6.99837414175272,4.82307169213891,2.1753024496138096,11.82144583389163,2,2,4,Balanced,Architect
Kobbie Mainoo,MF,Manchester Utd,ENG-Premier League,1651.0,6.994521474465728,4.4265395030379295,2.5679819714277983,11.421060977503657,0,0,0,Balanced,Limited
Romain Perraud,DF,Betis,ESP-La Liga,2002.0,6.984733434394002,5.4319062530994415,1.5528271812945604,12.416639687493443,2,2,4,Architect,Architect
Kamory Doumbia,"MF,FW",Brest,FRA-Ligue 1,1322.0,6.980424685403705,2.206164136528969,4.774260548874736,9.186588821932673,3,2,5,Balanced,Limited
Florent Hanin,DF,Angers,FRA-Ligue 1,2672.0,6.970525681041181,4.54639595374465,2.424129727296531,11.516921634785831,1,2,3,Balanced,Limited
Timo Becker,DF,Holstein Kiel,GER-Bundesliga,2445.0,6.963066864293069,5.533045881893486,1.4300209823995829,12.496112746186554,0,2,2,Architect,Architect
Aitor Ruibal,"DF,FW",Betis,ESP-La Liga,1313.0,6.9358999859541655,3.773071333765984,3.1628286521881814,10.708971319720149,1,3,4,Balanced,Limited
Florian Tardieu,MF,Saint-Étienne,FRA-Ligue 1,1252.0,6.92399025708437,5.788582857698202,1.1354073993861675,12.712573114782572,2,4,6,Architect,Architect
Jacopo Fazzini,MF,Empoli,ITA-Serie A,1383.0,6.923686906695366,2.6492027305066586,4.274484176188707,9.572889637202024,4,1,5,Balanced,Limited
James Justin,DF,Leicester City,ENG-Premier League,2912.0,6.922428992576897,5.915292138233781,1.0071368543431163,12.837721130810678,2,2,4,Architect,Architect
Nnamdi Collins,DF,Eint Frankfurt,GER-Bundesliga,1489.0,6.908555801957846,6.240201342850924,0.6683544591069213,13.14875714480877,1,1,2,Architect,Architect
Sergio Camello,FW,Rayo Vallecano,ESP-La Liga,1134.0,6.908401124179363,1.970676053315401,4.937725070863962,8.879077177494764,3,2,5,Balanced,Limited
Joe Aribo,"MF,DF",Southampton,ENG-Premier League,2013.0,6.906115759164095,3.7257509492337695,3.1803648099303254,10.631866708397865,3,0,3,Balanced,Limited
Samuel Chukwueze,"FW,MF",Milan,ITA-Serie A,925.0,6.90047693438828,2.527507521212101,4.372969413176179,9.427984455600381,3,2,5,Balanced,Limited
Djed Spence,DF,Tottenham,ENG-Premier League,1792.0,6.893741740845144,6.0086276941001415,0.8851140467450023,12.902369434945285,1,2,3,Architect,Architect
Kyle Walker,DF,Manchester City,ENG-Premier League,970.0,6.8929938822984695,6.746879652142525,0.14611423015594482,13.639873534440994,0,0,0,Architect,Architect
Kenny Lala,DF,Brest,FRA-Ligue 1,2686.0,6.880217383615673,4.071437026374042,2.8087803572416306,10.951654409989715,3,2,5,Balanced,Limited
John Yeboah,"FW,MF",Venezia,ITA-Serie A,1226.0,6.871234200894833,2.028984921053052,4.842249279841781,8.900219121947885,1,1,2,Balanced,Limited
Dani Rodríguez,"MF,FW",Mallorca,ESP-La Liga,2162.0,6.866879858076572,3.309280155226588,3.5575997028499846,10.17616001330316,4,7,11,Balanced,Limited
Luca Ranieri,DF,Fiorentina,ITA-Serie A,3071.0,6.849961528554559,5.043334582820535,1.806626945734024,11.893296111375093,1,3,4,Architect,Architect
Eric Smith,"DF,MF",St. Pauli,GER-Bundesliga,2827.0,6.848655146546662,6.433330034837127,0.4153251117095351,13.281985181383789,1,1,2,Architect,Architect
Przemysław Frankowski,DF,Lens,FRA-Ligue 1,1387.0,6.842583583667874,4.291286118328571,2.551297465339303,11.133869701996446,4,2,6,Balanced,Limited
Catena,DF,Osasuna,ESP-La Liga,3074.0,6.841868652962148,4.892368209548295,1.9495004434138528,11.734236862510443,1,3,4,Architect,Architect
Amadou Haidara,MF,RB Leipzig,GER-Bundesliga,1320.0,6.831356715410948,5.516967276111245,1.3143894392997026,12.348323991522193,0,1,1,Architect,Architect
Joel Pohjanpalo,FW,Venezia,ITA-Serie A,1603.0,6.818921614438295,1.4799817521125078,5.3389398623257875,8.298903366550803,6,0,6,Finisher,Limited
Johann Lepenant,MF,Nantes,FRA-Ligue 1,2048.0,6.8065758012235165,3.7388557083904734,3.067720092833043,10.54543150961399,2,1,3,Balanced,Limited
Lasse Rosenboom,DF,Holstein Kiel,GER-Bundesliga,1734.0,6.791664517484605,3.046963484026492,3.7447010334581132,9.838628001511097,2,2,4,Balanced,Limited
Christopher Nkunku,FW,Chelsea,ENG-Premier League,921.0,6.769540551118553,1.954516883008182,4.815023668110371,8.724057434126735,3,2,5,Balanced,Limited
Castello Lukeba,DF,RB Leipzig,GER-Bundesliga,1577.0,6.741629220545292,6.070797273889184,0.6708319466561079,12.812426494434476,0,0,0,Architect,Architect
Piotr Zieliński,MF,Inter,ITA-Serie A,980.0,6.736713929101825,5.561824133619666,1.1748897954821587,12.29853806272149,2,2,4,Architect,Architect
Yacine Adli,MF,Fiorentina,ITA-Serie A,1234.0,6.728238292038441,4.386798335239291,2.3414399567991495,11.115036627277732,4,6,10,Balanced,Limited
Damián Rodríguez,MF,Celta Vigo,ESP-La Liga,927.0,6.718720376491547,6.550715155899525,0.16800522059202194,13.269435532391071,0,0,0,Architect,Architect
Donny van de Beek,MF,Girona,ESP-La Liga,1421.0,6.711185414344072,4.529698332771659,2.1814870815724134,11.240883747115731,2,2,4,Balanced,Limited
Cyle Larin,FW,Mallorca,ESP-La Liga,1764.0,6.705597769469023,1.3051558434963226,5.4004419259727,8.010753612965345,7,2,9,Finisher,Limited
Enzo Boyomo,DF,Osasuna,ESP-La Liga,2987.0,6.701995998620987,5.585668057203293,1.116327941417694,12.28766405582428,2,0,2,Architect,Architect
Samuel Essende,FW,Augsburg,GER-Bundesliga,1636.0,6.685472250916064,1.159614222124219,5.525858028791845,7.845086473040283,7,2,9,Finisher,Limited
Tanner Tessmann,MF,Lyon,FRA-Ligue 1,1234.0,6.685452917590737,5.700867963954806,0.984584953635931,12.386320881545544,1,0,1,Architect,Architect
Samuele Ricci,MF,Torino,ITA-Serie A,2825.0,6.681054439395666,4.934482039883733,1.7465723995119333,11.615536479279399,1,1,2,Architect,Architect
Harry Wilson,"FW,MF",Fulham,ENG-Premier League,1162.0,6.673274612054229,2.516816926188767,4.156457685865462,9.190091538242996,6,1,7,Balanced,Limited
Alberto Grassi,MF,Empoli,ITA-Serie A,2203.0,6.6722745527513325,4.9939055615104735,1.678368991240859,11.666180114261806,1,0,1,Architect,Architect
Cristian Romero,DF,Tottenham,ENG-Premier League,1416.0,6.663078460842371,6.324385602027178,0.3386928588151932,12.987464062869549,1,0,1,Architect,Architect
Samuele Birindelli,"DF,MF",Monza,ITA-Serie A,1468.0,6.660150051116943,3.367040239274502,3.2931098118424416,10.027190290391445,3,0,3,Balanced,Limited
Samu Costa,MF,Mallorca,ESP-La Liga,2649.0,6.658713826909661,4.448418968357146,2.2102948585525155,11.107132795266807,0,2,2,Balanced,Limited
Aurélio Buta,DF,Reims,FRA-Ligue 1,1970.0,6.656364345923066,5.113347943872213,1.5430164020508528,11.76971228979528,0,1,1,Architect,Architect
Loïc Bade,DF,Sevilla,ESP-La Liga,2686.0,6.654904995113611,6.318080799654126,0.33682419545948505,12.972985794767737,1,1,2,Architect,Architect
Finn Porath,"DF,MF",Holstein Kiel,GER-Bundesliga,1970.0,6.645405821502209,2.6454396676272154,3.9999661538749933,9.290845489129424,2,3,5,Balanced,Limited
Gianluca Caprari,"MF,FW",Monza,ITA-Serie A,1651.0,6.640162381343544,3.3056100392714143,3.33455234207213,9.945772420614958,3,2,5,Balanced,Limited
Emerson Palmieri,DF,West Ham,ENG-Premier League,2113.0,6.630555816926062,3.9276301879435778,2.7029256289824843,10.55818600486964,2,1,3,Balanced,Limited
Ruben Aguilar,"DF,MF",Lens,FRA-Ligue 1,1124.0,6.623840983957052,4.363031256943941,2.260809727013111,10.986872240900993,1,2,3,Balanced,Limited
Jan Bednarek,DF,Southampton,ENG-Premier League,2531.0,6.619636853225529,6.190516717731953,0.4291201354935765,12.810153570957482,2,0,2,Architect,Architect
Yannick Gerhardt,"MF,DF",Wolfsburg,GER-Bundesliga,1518.0,6.618672305718064,5.830893058329821,0.7877792473882437,12.449565364047885,1,1,2,Architect,Architect
Fabio Miretti,"MF,FW",Genoa,ITA-Serie A,1677.0,6.609325652010739,2.104139558970928,4.505186093039811,8.713465210981667,3,3,6,Balanced,Limited
Eren Dinkçi,"MF,FW",Freiburg,GER-Bundesliga,1196.0,6.607374615967274,3.55103687569499,3.0563377402722836,10.158411491662264,0,3,3,Balanced,Limited
Marco Friedl,DF,Werder Bremen,GER-Bundesliga,2161.0,6.594071260653436,6.437075666151941,0.15699559450149536,13.031146926805377,0,0,0,Architect,Architect
Timothy Castagne,DF,Fulham,ENG-Premier League,1649.0,6.590010182932019,5.578935069963336,1.0110751129686832,12.168945252895355,0,1,1,Architect,Architect
Mama Samba Baldé,FW,Brest,FRA-Ligue 1,1149.0,6.579505069181323,1.2198738688603044,5.359631200321019,7.799378938041627,2,3,5,Finisher,Limited
Luis Pérez,DF,Valladolid,ESP-La Liga,2558.0,6.574388632550836,4.48120036534965,2.0931882672011852,11.055588997900486,0,0,0,Balanced,Limited
Pablo Durán,"FW,MF",Celta Vigo,ESP-La Liga,1394.0,6.573258327320218,1.7288688998669386,4.8443894274532795,8.302127227187157,4,4,8,Balanced,Limited
Antonino Gallo,DF,Lecce,ITA-Serie A,2609.0,6.571943439543247,4.682043295353651,1.8899001441895962,11.253986734896898,0,2,2,Architect,Architect
César Tárrega,DF,Valencia,ESP-La Liga,3026.0,6.555291777476668,6.525526171550155,0.029765605926513672,13.080817949026823,2,0,2,Architect,Architect
Arnaut Danjuma,"FW,MF",Girona,ESP-La Liga,1335.0,6.554220780730248,1.8586476054042576,4.695573175325991,8.412868386134505,2,0,2,Balanced,Limited
Adam Wharton,MF,Crystal Palace,ENG-Premier League,1318.0,6.537219719961286,5.249624631367624,1.2875950885936618,11.78684435132891,0,2,2,Architect,Architect
Brais Méndez,MF,Real Sociedad,ESP-La Liga,1531.0,6.52224512770772,1.4750360362231731,5.047209091484547,7.997281163930893,3,2,5,Finisher,Limited
Miguel,FW,Leganés,ESP-La Liga,1724.0,6.518890951760113,1.4080072399228811,5.110883711837232,7.926898191682994,1,3,4,Finisher,Limited
Ado Onaiwu,"MF,FW",Auxerre,FRA-Ligue 1,957.0,6.513121107593179,2.6442289650440216,3.868892142549157,9.1573500726372,4,1,5,Balanced,Limited
Gianluca Busio,MF,Venezia,ITA-Serie A,2518.0,6.50524911377579,2.829230998642742,3.6760181151330475,9.334480112418532,2,0,2,Balanced,Limited
Nico Elvedi,DF,Gladbach,GER-Bundesliga,2135.0,6.504913438111544,6.397165346890688,0.10774809122085571,12.902078785002232,1,1,2,Architect,Architect
Jordan James,MF,Rennes,FRA-Ligue 1,1178.0,6.49567412212491,5.053157513961196,1.4425166081637144,11.548831636086106,0,1,1,Architect,Architect
Christian Günter,DF,Freiburg,GER-Bundesliga,2314.0,6.491897919215262,4.686019014101476,1.8058789051137856,11.177916933316737,2,2,4,Architect,Architect
Lewis Holtby,MF,Holstein Kiel,GER-Bundesliga,1238.0,6.485551903955638,5.228207517415285,1.2573443865403533,11.713759421370924,0,1,1,Architect,Architect
Matt O'Riley,MF,Brighton,ENG-Premier League,938.0,6.484979265369475,2.8589688697829843,3.6260103955864906,9.34394813515246,2,2,4,Balanced,Limited
Joël Veltman,DF,Brighton,ENG-Premier League,1697.0,6.476554710417986,5.0723008420318365,1.4042538683861494,11.548855552449822,0,0,0,Architect,Architect
Kévin Danois,MF,Auxerre,FRA-Ligue 1,1460.0,6.475489607080817,3.929859349504113,2.545630257576704,10.40534895658493,0,0,0,Balanced,Limited
David Brooks,"FW,MF",Bournemouth,ENG-Premier League,960.0,6.463442295789719,3.160865820944309,3.30257647484541,9.624308116734028,2,0,2,Balanced,Limited
Kieran Trippier,DF,Newcastle Utd,ENG-Premier League,1309.0,6.462460404261947,6.190624123439193,0.2718362808227539,12.65308452770114,0,3,3,Architect,Architect
Seko Fofana,MF,Rennes,FRA-Ligue 1,844.0,6.450916960835457,4.461110092699528,1.989806868135929,10.912027053534985,1,1,2,Architect,Limited
Nicolò Savona,DF,Juventus,ITA-Serie A,1724.0,6.450548764318228,5.277569431811571,1.1729793325066566,11.728118196129799,2,1,3,Architect,Architect
Milan Badelj,MF,Genoa,ITA-Serie A,1472.0,6.448246106505394,4.448463158681989,1.9997829478234053,10.896709265187383,1,0,1,Architect,Limited
Christian Mawissa,DF,Monaco,FRA-Ligue 1,1501.0,6.441874049603939,6.214503310620785,0.2273707389831543,12.656377360224724,0,0,0,Architect,Architect
Issa Soumaré,"FW,MF",Le Havre,FRA-Ligue 1,1902.0,6.44101844727993,1.32129811309278,5.11972033418715,7.76231656037271,5,4,9,Finisher,Limited
Thijs Dallinga,FW,Bologna,ITA-Serie A,1154.0,6.434516295790672,0.6634038519114256,5.771112443879247,7.097920147702098,3,2,5,Finisher,Limited
Carlo Boukhalfa,MF,St. Pauli,GER-Bundesliga,1646.0,6.430872698314488,4.595581805333495,1.8352908929809928,11.026454503647983,2,0,2,Architect,Limited
Benjamin Pavard,DF,Inter,ITA-Serie A,1584.0,6.429699372500181,5.86882683262229,0.5608725398778915,12.29852620512247,0,1,1,Architect,Architect
Konstantinos Koulierakis,DF,Wolfsburg,GER-Bundesliga,2468.0,6.415782926604152,6.07377159036696,0.34201133623719215,12.489554516971111,0,2,2,Architect,Architect
Dominik Kohr,"DF,MF",Mainz 05,GER-Bundesliga,2295.0,6.41423811390996,5.736911449581385,0.6773266643285751,12.151149563491344,2,0,2,Architect,Architect
Darko Lazović,"DF,MF",Hellas Verona,ITA-Serie A,1459.0,6.413260260596871,0.9932305105030536,5.420029750093818,7.406490771099925,2,3,5,Finisher,Limited
Federico Gatti,DF,Juventus,ITA-Serie A,2195.0,6.388843132182956,5.920589059591293,0.4682540725916624,12.309432191774249,1,0,1,Architect,Architect
Mehdi Taremi,FW,Inter,ITA-Serie A,816.0,6.388202100992203,2.292017860338092,4.096184240654111,8.680219961330295,1,2,3,Balanced,Limited
Adrià Pedrosa,DF,Sevilla,ESP-La Liga,2298.0,6.368501749821007,4.71879200451076,1.649709745310247,11.087293754331768,1,1,2,Architect,Architect
Cédric Kipré,DF,Reims,FRA-Ligue 1,2190.0,6.36738414876163,5.450903758406639,0.916480390354991,11.81828790716827,0,1,1,Architect,Architect
Zeki Çelik,DF,Roma,ITA-Serie A,2256.0,6.364265374839306,5.347411056980491,1.0168543178588152,11.711676431819797,0,2,2,Architect,Architect
Luis Milla,MF,Getafe,ESP-La Liga,2875.0,6.354824848473072,4.941841447725892,1.41298340074718,11.296666296198964,1,4,5,Architect,Architect
Hugo Sotelo,MF,Celta Vigo,ESP-La Liga,1254.0,6.345577529631555,6.105225531384349,0.2403519982472062,12.450803061015904,0,0,0,Architect,Architect
Unai López,MF,Rayo Vallecano,ESP-La Liga,1707.0,6.345573823899031,4.654164179228246,1.6914096446707845,10.999738003127277,3,1,4,Architect,Architect
Jean Mattéo Bahoya,"MF,FW",Eint Frankfurt,GER-Bundesliga,921.0,6.341303326189518,3.456062637269497,2.885240688920021,9.797365963459015,2,3,5,Balanced,Limited
Tanguy Coulibaly,"FW,MF",Montpellier,FRA-Ligue 1,1485.0,6.335359319113195,1.3342339172959328,5.001125401817262,7.669593236409128,3,0,3,Finisher,Limited
Koni De Winter,DF,Genoa,ITA-Serie A,2135.0,6.329930320382118,6.263988450169563,0.06594187021255493,12.593918770551682,3,0,3,Architect,Architect
Chrislain Matsima,DF,Augsburg,GER-Bundesliga,2551.0,6.323857476934791,5.048382254317403,1.2754752226173878,11.372239731252193,1,1,2,Architect,Architect
Nathan Tella,"MF,FW",Leverkusen,GER-Bundesliga,1359.0,6.290043022483587,2.031696029007435,4.258346993476152,8.321739051491022,2,4,6,Balanced,Limited
Armando Izzo,DF,Monza,ITA-Serie A,2435.0,6.275955243036151,5.299630461260676,0.9763247817754745,11.575585704296827,1,1,2,Architect,Architect
Victor Bernth Kristiansen,DF,Leicester City,ENG-Premier League,2482.0,6.266841299831867,5.768991779536009,0.4978495202958584,12.035833079367876,0,1,1,Architect,Architect
Aleix García,MF,Leverkusen,GER-Bundesliga,1455.0,6.266460470855236,4.544854115694761,1.7216063551604748,10.811314586549997,3,4,7,Architect,Limited
Stefano Sabelli,DF,Genoa,ITA-Serie A,2058.0,6.253503069281578,5.011690195649862,1.2418128736317158,11.26519326493144,0,2,2,Architect,Architect
Nicolai Remberg,MF,Holstein Kiel,GER-Bundesliga,2417.0,6.245415516197681,5.393634403124452,0.8517811130732298,11.639049919322133,0,1,1,Architect,Architect
Hans Nicolussi Caviglia,MF,Venezia,ITA-Serie A,2861.0,6.240041554905474,4.334810188040137,1.905231366865337,10.574851742945611,4,2,6,Architect,Limited
Baptiste Santamaria,MF,Nice,FRA-Ligue 1,927.0,6.214584792032838,5.513916777446866,0.7006680145859718,11.728501569479704,0,0,0,Architect,Architect
Emmanuel Agbadou,DF,Reims,FRA-Ligue 1,1260.0,6.213934827595949,5.935578167438507,0.2783566601574421,12.149512995034456,0,0,0,Architect,Architect
Lucas Torró,MF,Osasuna,ESP-La Liga,2957.0,6.212580701336265,5.214350013062358,0.9982306882739067,11.426930714398623,3,0,3,Architect,Architect
Anthony Jung,DF,Werder Bremen,GER-Bundesliga,1898.0,6.208588877692819,6.163195053115487,0.04539382457733154,12.371783930808306,0,0,0,Architect,Architect
Takuma Asano,"FW,MF",Mallorca,ESP-La Liga,1054.0,6.2074980661273,2.5558740701526403,3.65162399597466,8.76337213627994,2,1,3,Balanced,Limited
Adri Embarba,"FW,MF",Rayo Vallecano,ESP-La Liga,1607.0,6.203048147261143,3.075208773836493,3.1278393734246497,9.278256921097636,1,1,2,Balanced,Limited
Sael Kumbedi,DF,Lyon,FRA-Ligue 1,951.0,6.196358565241098,5.505651500076056,0.690707065165042,11.702010065317154,0,0,0,Architect,Architect
Sebastiano Luperto,DF,Cagliari,ITA-Serie A,3240.0,6.183798227459192,5.459973908960819,0.723824318498373,11.643772136420012,1,3,4,Architect,Architect
Jofre,"MF,FW",Espanyol,ESP-La Liga,2165.0,6.170422764495015,1.3898820504546163,4.780540714040399,7.560304814949632,3,3,6,Balanced,Limited
Marc Bartra,DF,Betis,ESP-La Liga,2099.0,6.170226151589304,5.694260833784938,0.47596531780436635,11.864486985374242,2,1,3,Architect,Architect
Joris Chotard,MF,Montpellier,FRA-Ligue 1,1892.0,6.168501976877451,4.466396525502205,1.702105451375246,10.634898502379656,1,0,1,Architect,Limited
Benjamín Domínguez,FW,Bologna,ITA-Serie A,1281.0,6.142895981669426,3.652416937053204,2.490479044616222,9.79531291872263,3,2,5,Balanced,Limited
Fabian Rieder,"MF,FW",Stuttgart,GER-Bundesliga,867.0,6.1427635587751865,3.629049882292748,2.5137136764824386,9.771813441067934,1,3,4,Balanced,Limited
Valentín Barco,"MF,DF",Strasbourg,FRA-Ligue 1,1157.0,6.142196942120791,4.932882446795702,1.2093144953250894,11.075079388916492,0,2,2,Architect,Architect
Abner,DF,Lyon,FRA-Ligue 1,1090.0,6.134369784034789,4.851725470274687,1.2826443137601018,10.986095254309475,1,1,2,Architect,Architect
Nicolas Pallois,DF,Nantes,FRA-Ligue 1,2017.0,6.117804568260908,6.050037901848555,0.06776666641235352,12.167842470109463,0,2,2,Architect,Architect
Trevoh Chalobah,DF,Chelsea,ENG-Premier League,910.0,6.1127273216843605,5.525809340178967,0.5869179815053931,11.638536661863327,0,1,1,Architect,Architect
Ulisses Garcia,DF,Marseille,FRA-Ligue 1,930.0,6.103504400700331,3.916262574493885,2.1872418262064457,10.019766975194216,2,2,4,Balanced,Limited
Randal Kolo Muani,FW,Juventus,ITA-Serie A,1160.0,6.10349890217185,1.3632007539272308,4.740298148244619,7.466699656099081,8,1,9,Balanced,Limited
Mandela Keita,MF,Parma,ITA-Serie A,1826.0,6.091869512572885,5.132593246176839,0.9592762663960457,11.224462758749723,0,2,2,Architect,Architect
Óscar de Marcos,DF,Athletic Club,ESP-La Liga,1564.0,6.065372170880437,6.008185857906938,0.0571863129734993,12.073558028787374,0,4,4,Architect,Architect
Aitor Paredes,DF,Athletic Club,ESP-La Liga,1812.0,6.065372170880437,6.008185857906938,0.0571863129734993,12.073558028787374,3,0,3,Architect,Architect
Léo Scienza,"FW,MF",Heidenheim,GER-Bundesliga,1153.0,6.065171904861927,1.7292647268623114,4.335907177999616,7.794436631724238,3,3,6,Balanced,Limited
Ryan Yates,MF,Nott'ham Forest,ENG-Premier League,1915.0,6.05943701043725,4.180756267160177,1.878680743277073,10.240193277597427,2,1,3,Architect,Limited
Léo Pétrot,DF,Saint-Étienne,FRA-Ligue 1,2634.0,6.048131167888641,4.505434879101813,1.5426962887868285,10.553566046990454,0,3,3,Architect,Limited
Toni Martínez,FW,Alavés,ESP-La Liga,1012.0,6.047557967714965,4.138327054679394,1.9092309130355716,10.185885022394359,4,0,4,Architect,Limited
