minute,second,player,team,x,y,end_x,end_y,pass_distance,is_progressive,is_successful,is_cross,is_through_ball,field_zone,pass_length
62,23.0,Alex Berenguer,Athletic Club,79.6,28.6,93.3,40.7,18.3,True,False,False,False,Attacking_Left,
62,32.0,Iñaki Peña,Barcelona,14.2,58.1,24.4,82.4,26.4,True,True,False,False,Defensive_Center,
62,34.0,Pedri,Barcelona,27.1,75.3,34.9,90.3,16.9,False,True,False,False,Defensive_Right,
62,38.0,Raphinha,Barcelona,35.1,90.6,27.1,89.6,8.1,False,True,False,False,Middle_Right,
62,42.0,Alejandro Balde,Barcelona,24.1,76.1,7.8,30.7,48.2,False,True,False,False,Defensive_Right,
62,45.0,Ronald Araújo,Barcelona,7.8,28.7,11.9,5.6,23.5,False,True,False,False,Defensive_Left,
62,47.0,Eric García,Barcelona,11.7,5.8,28.0,6.4,16.3,True,True,False,False,Defensive_Left,
63,37.0,Andreas Christensen,Barcelona,39.2,26.2,9.6,49.9,37.9,False,True,False,False,Middle_Left,
63,45.0,Iñaki Peña,Barcelona,9.1,51.2,17.5,86.9,36.7,False,True,False,False,Defensive_Center,
63,48.0,Pau Cubarsí,Barcelona,17.4,87.0,26.7,92.7,10.9,False,True,False,False,Defensive_Right,
63,51.0,Alejandro Balde,Barcelona,27.6,92.3,9.3,61.7,35.7,False,True,False,False,Defensive_Right,
63,55.0,Iñaki Peña,Barcelona,9.3,61.7,20.1,36.5,27.4,True,True,False,False,Defensive_Center,
64,1.0,Andreas Christensen,Barcelona,29.7,35.5,36.3,49.6,15.6,False,True,False,False,Defensive_Center,
64,3.0,Pedri,Barcelona,34.2,44.3,31.4,25.6,18.9,False,True,False,False,Middle_Center,
64,6.0,Gavi,Barcelona,32.4,24.8,34.1,8.9,16.0,False,True,False,False,Defensive_Left,
64,8.0,Eric García,Barcelona,35.0,5.9,31.7,9.7,5.0,False,True,False,False,Middle_Left,
64,9.0,Gavi,Barcelona,32.0,9.1,33.2,4.1,5.1,False,True,False,False,Defensive_Left,
64,10.0,Eric García,Barcelona,33.3,4.1,22.5,25.4,23.9,False,True,False,False,Defensive_Left,
64,14.0,Andreas Christensen,Barcelona,25.2,25.4,32.5,33.4,10.8,False,True,False,False,Defensive_Left,
64,16.0,Pedri,Barcelona,32.5,33.4,28.6,34.7,4.1,False,True,False,False,Defensive_Center,
64,17.0,Andreas Christensen,Barcelona,25.2,33.4,32.7,38.5,9.1,False,True,False,False,Defensive_Center,
64,21.0,Pedri,Barcelona,38.0,37.4,52.6,43.0,15.6,True,True,False,False,Middle_Center,
64,22.0,Robert Lewandowski,Barcelona,52.6,42.8,50.9,23.8,19.1,False,True,False,False,Middle_Center,
64,24.0,Dani Olmo,Barcelona,52.9,22.7,58.8,6.1,17.6,False,True,False,False,Middle_Left,
64,28.0,Lamine Yamal,Barcelona,59.9,6.8,55.6,16.1,10.2,False,True,False,False,Middle_Left,
64,30.0,Eric García,Barcelona,55.6,16.1,59.8,28.7,13.3,False,True,False,False,Middle_Left,
64,44.0,Dani Olmo,Barcelona,57.1,38.6,58.3,55.8,17.2,False,True,False,False,Middle_Center,
64,46.0,Pedri,Barcelona,54.7,42.5,58.0,89.5,47.1,False,True,False,False,Middle_Center,
64,53.0,Alejandro Balde,Barcelona,69.2,86.4,75.3,89.7,6.9,False,True,False,False,Attacking_Right,
64,55.0,Fermín López,Barcelona,75.3,89.7,65.5,89.7,9.8,False,True,False,False,Attacking_Right,
64,57.0,Alejandro Balde,Barcelona,65.5,89.7,57.6,63.0,27.8,False,True,False,False,Middle_Right,
65,2.0,Gavi,Barcelona,62.7,56.9,60.1,27.8,29.2,False,True,False,False,Middle_Center,
65,4.0,Eric García,Barcelona,59.0,26.3,62.8,24.2,4.3,False,True,False,False,Middle_Left,
65,6.0,Dani Olmo,Barcelona,62.8,24.2,67.4,33.1,10.0,False,True,False,False,Middle_Left,
65,8.0,Fermín López,Barcelona,69.3,35.0,96.1,34.7,26.8,True,False,False,False,Attacking_Center,
65,19.0,Unai Simón,Athletic Club,14.7,62.0,28.4,62.9,13.7,True,True,False,False,Defensive_Center,
65,21.0,Mikel Jauregizar,Athletic Club,29.8,64.5,36.3,82.5,19.1,False,True,False,False,Defensive_Center,
65,22.0,Oihan Sancet,Athletic Club,36.3,82.5,30.4,90.5,9.9,False,True,False,False,Middle_Right,
65,23.0,Yuri Berchiche,Athletic Club,30.4,90.6,37.5,74.1,18.0,False,True,False,False,Defensive_Right,
65,25.0,Oihan Sancet,Athletic Club,37.5,74.1,32.4,50.4,24.2,False,True,False,False,Middle_Right,
65,30.0,Beñat Prados,Athletic Club,44.6,33.1,59.7,3.4,33.3,True,True,False,False,Middle_Left,
65,35.0,Óscar De Marcos,Athletic Club,60.5,5.2,66.5,22.1,17.9,False,False,False,False,Middle_Left,
65,37.0,Maroan Sannadi,Athletic Club,67.2,27.2,60.6,35.6,10.7,False,True,False,False,Attacking_Left,
65,38.0,Mikel Jauregizar,Athletic Club,61.0,37.4,81.0,85.8,52.4,True,True,False,False,Middle_Center,
65,45.0,Nico Williams,Athletic Club,96.7,66.4,96.9,65.6,0.8,False,False,False,False,Attacking_Center,
65,45.0,Andreas Christensen,Barcelona,2.8,34.1,,,,False,True,False,False,Defensive_Center,
65,48.0,Yuri Berchiche,Athletic Club,97.0,81.2,92.9,51.5,30.0,False,True,True,False,Attacking_Right,
66,5.0,Iñaki Peña,Barcelona,12.5,47.5,12.2,37.6,9.9,False,True,False,False,Defensive_Center,
66,15.0,Andreas Christensen,Barcelona,21.9,34.1,21.7,7.3,26.8,False,True,False,False,Defensive_Center,
66,19.0,Eric García,Barcelona,21.5,7.1,19.4,28.9,21.9,False,True,False,False,Defensive_Left,
66,21.0,Andreas Christensen,Barcelona,11.4,31.1,3.9,43.4,14.4,False,True,False,False,Defensive_Left,
66,22.0,Iñaki Peña,Barcelona,3.7,43.6,57.4,22.7,57.6,True,False,False,False,Defensive_Center,
66,27.0,Yuri Berchiche,Athletic Club,45.2,73.4,55.1,43.3,31.7,False,True,False,False,Middle_Right,
66,33.0,Aitor Paredes,Athletic Club,66.3,28.0,70.9,4.3,24.1,False,True,False,False,Middle_Left,
66,37.0,Alex Berenguer,Athletic Club,70.9,4.3,51.6,26.2,29.2,False,True,False,False,Attacking_Left,
66,40.0,Óscar De Marcos,Athletic Club,51.1,31.0,47.5,69.3,38.5,False,True,False,False,Middle_Left,
66,45.0,Yuri Berchiche,Athletic Club,49.4,78.8,72.0,78.8,22.6,True,True,False,False,Middle_Right,
66,47.0,Oihan Sancet,Athletic Club,72.1,78.6,64.9,78.5,7.2,False,False,False,False,Attacking_Right,
66,48.0,Gavi,Barcelona,30.6,16.0,37.6,5.5,12.6,False,True,False,False,Defensive_Left,
66,51.0,Lamine Yamal,Barcelona,39.5,5.5,54.8,22.0,22.5,True,True,False,False,Middle_Left,
66,56.0,Dani Olmo,Barcelona,44.6,34.3,33.7,28.0,12.6,False,True,False,False,Middle_Center,
66,58.0,Andreas Christensen,Barcelona,31.9,27.5,37.3,35.2,9.4,False,True,False,False,Defensive_Left,
67,1.0,Dani Olmo,Barcelona,45.0,45.4,47.4,57.2,12.0,False,True,False,False,Middle_Center,
67,3.0,Pedri,Barcelona,47.4,58.8,57.0,64.8,11.3,False,True,False,False,Middle_Center,
67,4.0,Fermín López,Barcelona,57.2,65.7,58.7,55.2,10.6,False,True,False,False,Middle_Center,
67,6.0,Dani Olmo,Barcelona,59.9,54.6,72.7,54.5,12.8,True,True,False,False,Middle_Center,
67,11.0,Robert Lewandowski,Barcelona,75.9,58.7,71.9,50.6,9.0,False,True,False,False,Attacking_Center,
67,12.0,Pedri,Barcelona,73.4,52.1,78.0,23.0,29.5,False,True,False,False,Attacking_Center,
67,17.0,Lamine Yamal,Barcelona,75.7,32.5,73.7,38.8,6.6,False,True,False,False,Attacking_Left,
67,18.0,Gavi,Barcelona,73.7,38.5,76.8,43.0,5.5,False,True,False,False,Attacking_Center,
67,20.0,Lamine Yamal,Barcelona,76.9,43.1,78.8,44.6,2.4,False,True,False,False,Attacking_Center,
67,20.0,Dani Olmo,Barcelona,78.8,44.6,74.3,52.5,9.1,False,True,False,False,Attacking_Center,
67,22.0,Pedri,Barcelona,75.0,54.5,86.1,81.3,29.0,True,True,False,False,Attacking_Center,
67,24.0,Fermín López,Barcelona,94.4,84.0,86.8,64.0,21.4,False,True,False,False,Attacking_Right,
67,25.0,Dani Olmo,Barcelona,87.6,65.2,86.6,55.6,9.7,False,True,False,False,Attacking_Center,
68,1.0,Unai Simón,Athletic Club,5.1,38.2,64.7,31.3,60.0,True,True,False,False,Defensive_Center,
68,5.0,Maroan Sannadi,Athletic Club,65.8,30.8,61.3,18.7,12.9,False,True,False,False,Middle_Left,
68,8.0,Beñat Prados,Athletic Club,59.7,20.3,41.6,30.1,20.6,False,True,False,False,Middle_Left,
68,11.0,Dani Vivian,Athletic Club,40.0,33.2,35.9,46.1,13.5,False,True,False,False,Middle_Left,
68,14.0,Aitor Paredes,Athletic Club,42.2,48.5,71.6,83.1,45.4,True,False,False,False,Middle_Center,
68,34.0,Eric García,Barcelona,28.4,0.0,21.0,8.0,10.9,False,True,False,False,Defensive_Left,
68,37.0,Gavi,Barcelona,21.0,9.1,29.6,4.6,9.7,False,True,False,False,Defensive_Left,
68,39.0,Eric García,Barcelona,29.7,4.6,19.0,16.0,15.6,False,True,False,False,Defensive_Left,
68,42.0,Andreas Christensen,Barcelona,16.4,10.6,51.7,34.6,42.7,True,False,False,False,Defensive_Left,
68,47.0,Dani Vivian,Athletic Club,52.6,60.0,66.1,47.8,18.2,True,True,False,False,Middle_Center,
68,49.0,Alex Berenguer,Athletic Club,66.3,47.6,71.9,50.7,6.4,False,False,False,False,Middle_Center,
68,50.0,Pau Cubarsí,Barcelona,27.4,54.3,27.8,66.0,11.7,False,True,False,False,Defensive_Center,
68,56.0,Beñat Prados,Athletic Club,74.2,42.5,87.8,36.7,14.8,True,True,False,False,Attacking_Center,
68,57.0,Alex Berenguer,Athletic Club,88.4,37.3,92.6,50.9,14.2,False,False,False,False,Attacking_Center,
69,3.0,Gavi,Barcelona,6.7,83.4,11.6,95.3,12.9,False,True,False,False,Defensive_Right,
69,5.0,Pedri,Barcelona,11.6,95.3,7.6,80.6,15.2,False,True,False,False,Defensive_Right,
69,7.0,Pau Cubarsí,Barcelona,7.4,75.0,28.4,31.0,48.8,True,True,False,False,Defensive_Right,
69,10.0,Dani Olmo,Barcelona,28.4,32.9,32.7,28.1,6.4,False,False,False,False,Defensive_Left,
69,11.0,Yuri Berchiche,Athletic Club,62.9,63.5,80.2,51.3,21.2,True,True,False,False,Middle_Center,
69,13.0,Oihan Sancet,Athletic Club,79.8,51.5,71.8,59.1,11.0,False,True,False,False,Attacking_Center,
69,15.0,Mikel Jauregizar,Athletic Club,71.7,59.7,75.1,54.6,6.1,False,False,False,False,Attacking_Center,
69,18.0,Gavi,Barcelona,22.9,36.4,29.4,49.9,15.0,False,True,False,False,Defensive_Center,
69,38.0,Pedri,Barcelona,43.9,50.7,44.8,32.9,17.8,False,True,False,False,Middle_Center,
69,40.0,Gavi,Barcelona,44.7,32.9,57.9,8.3,27.9,True,True,False,False,Middle_Left,
69,47.0,Lamine Yamal,Barcelona,75.9,43.7,80.8,70.5,27.2,False,False,False,False,Attacking_Center,
69,48.0,Óscar De Marcos,Athletic Club,18.1,30.7,30.8,31.3,12.7,True,True,False,False,Defensive_Left,
70,1.0,Óscar De Marcos,Athletic Club,31.8,17.6,78.6,15.5,46.8,True,False,False,False,Defensive_Left,
70,7.0,Pau Cubarsí,Barcelona,17.8,88.2,10.6,62.4,26.8,False,True,False,False,Defensive_Right,
70,9.0,Iñaki Peña,Barcelona,10.5,63.0,16.2,90.0,27.6,False,True,False,False,Defensive_Center,
70,12.0,Pau Cubarsí,Barcelona,16.5,90.2,30.1,73.5,21.5,True,True,False,False,Defensive_Right,
70,20.0,Pedri,Barcelona,42.0,66.2,39.7,36.1,30.2,False,True,False,False,Middle_Center,
70,23.0,Gavi,Barcelona,38.3,32.5,50.2,25.9,13.6,True,True,False,False,Middle_Left,
70,24.0,Dani Olmo,Barcelona,50.2,25.9,45.9,32.8,8.1,False,False,False,False,Middle_Left,
70,28.0,Oihan Sancet,Athletic Club,51.7,49.0,56.0,30.7,18.8,False,True,False,False,Middle_Center,
70,30.0,Maroan Sannadi,Athletic Club,56.1,28.6,68.2,2.6,28.7,True,True,False,False,Middle_Left,
70,35.0,Óscar De Marcos,Athletic Club,72.3,1.7,76.4,6.4,6.2,False,False,True,False,Attacking_Left,
71,15.0,Alex Berenguer,Athletic Club,74.7,5.2,91.7,43.1,41.5,True,True,True,False,Attacking_Left,
71,25.0,Lamine Yamal,Barcelona,47.8,27.4,69.8,49.6,31.3,True,False,False,False,Middle_Left,
71,33.0,Andreas Christensen,Barcelona,31.8,26.8,37.7,34.1,9.4,False,True,False,False,Defensive_Left,
71,34.0,Gavi,Barcelona,37.7,34.7,30.4,28.3,9.7,False,True,False,False,Middle_Center,
71,39.0,Andreas Christensen,Barcelona,35.7,42.1,39.9,84.2,42.3,False,True,False,False,Middle_Center,
71,43.0,Alejandro Balde,Barcelona,39.9,84.2,46.0,93.2,10.9,False,True,False,False,Middle_Right,
71,45.0,Fermín López,Barcelona,46.0,93.2,46.8,76.7,16.5,False,True,False,False,Middle_Right,
71,48.0,Pedri,Barcelona,45.2,75.3,35.5,57.2,20.5,False,True,False,False,Middle_Right,
71,50.0,Gavi,Barcelona,35.5,57.2,36.8,34.3,22.9,False,True,False,False,Middle_Center,
71,53.0,Andreas Christensen,Barcelona,36.8,33.5,43.7,11.5,23.1,False,True,False,False,Middle_Center,
71,55.0,Eric García,Barcelona,42.8,10.7,54.3,3.7,13.5,True,True,False,False,Middle_Left,
71,56.0,Lamine Yamal,Barcelona,54.3,3.7,40.9,10.1,14.8,False,True,False,False,Middle_Left,
71,58.0,Eric García,Barcelona,39.9,9.4,29.4,26.9,20.4,False,True,False,False,Middle_Left,
72,0.0,Andreas Christensen,Barcelona,28.4,28.0,14.8,46.1,22.6,False,True,False,False,Defensive_Left,
72,6.0,Iñaki Peña,Barcelona,14.8,46.1,23.1,41.8,9.3,False,True,False,False,Defensive_Center,
72,9.0,Pedri,Barcelona,23.0,41.8,23.4,7.3,34.5,False,True,False,False,Defensive_Center,
72,11.0,Eric García,Barcelona,23.4,7.1,27.1,17.0,10.6,False,True,False,False,Defensive_Left,
72,12.0,Pedri,Barcelona,27.1,17.0,21.4,13.7,6.6,False,True,False,False,Defensive_Left,
72,14.0,Eric García,Barcelona,18.9,12.7,34.6,27.8,21.8,True,True,False,False,Defensive_Left,
72,16.0,Gavi,Barcelona,34.7,27.7,29.9,22.1,7.4,False,True,False,False,Middle_Left,
72,17.0,Andreas Christensen,Barcelona,29.9,22.1,29.5,12.7,9.4,False,True,False,False,Defensive_Left,
72,20.0,Pedri,Barcelona,28.9,11.5,20.2,11.9,8.7,False,True,False,False,Defensive_Left,
72,21.0,Eric García,Barcelona,19.0,11.9,6.8,34.9,26.0,False,True,False,False,Defensive_Left,
72,25.0,Iñaki Peña,Barcelona,10.9,31.9,34.0,34.3,23.2,True,True,False,False,Defensive_Left,
72,28.0,Dani Olmo,Barcelona,30.2,38.6,35.2,79.8,41.5,False,True,False,False,Defensive_Center,
72,38.0,Alejandro Balde,Barcelona,77.3,73.8,84.6,86.0,14.2,False,True,False,False,Attacking_Right,
72,40.0,Fermín López,Barcelona,85.0,86.9,92.0,51.3,36.3,False,False,True,False,Attacking_Right,
73,19.0,Dani Olmo,Barcelona,99.7,0.1,88.8,26.0,28.1,False,True,True,False,Attacking_Left,
73,51.0,Unai Simón,Athletic Club,5.0,38.6,75.9,4.0,78.9,True,False,False,False,Defensive_Center,
73,57.0,Pau Cubarsí,Barcelona,20.9,86.6,31.0,87.3,10.1,True,True,False,False,Defensive_Right,
73,59.0,Alejandro Balde,Barcelona,32.8,87.6,31.0,81.8,6.1,False,True,False,False,Defensive_Right,
74,4.0,Pedri,Barcelona,32.9,76.2,34.5,90.2,14.1,False,True,False,False,Defensive_Right,
74,6.0,Alejandro Balde,Barcelona,34.5,90.2,40.7,88.8,6.4,False,True,False,False,Middle_Right,
74,8.0,Fermín López,Barcelona,41.7,89.0,41.3,82.7,6.3,False,True,False,False,Middle_Right,
74,9.0,Gavi,Barcelona,41.3,81.6,40.2,89.4,7.9,False,True,False,False,Middle_Right,
74,11.0,Fermín López,Barcelona,39.6,89.3,47.0,54.0,36.1,False,True,False,False,Middle_Right,
74,13.0,Dani Olmo,Barcelona,46.4,54.0,55.2,42.4,14.6,False,True,False,False,Middle_Center,
74,55.0,Pedri,Barcelona,54.3,48.1,47.3,37.0,13.1,False,True,False,False,Middle_Center,
74,58.0,Gavi,Barcelona,49.9,31.1,47.2,8.8,22.5,False,True,False,False,Middle_Left,
75,0.0,Eric García,Barcelona,45.8,12.2,95.5,23.8,51.0,True,False,False,False,Middle_Left,
75,4.0,Aitor Paredes,Athletic Club,6.3,73.7,2.5,57.5,16.6,False,True,False,False,Defensive_Right,
75,7.0,Unai Simón,Athletic Club,1.9,50.3,38.8,31.0,41.6,True,False,False,False,Defensive_Center,
75,8.0,Alejandro Balde,Barcelona,59.6,73.1,69.3,79.7,11.7,False,True,False,False,Middle_Right,
75,12.0,Fermín López,Barcelona,69.2,69.9,65.1,65.0,6.4,False,True,False,False,Attacking_Right,
75,14.0,Pedri,Barcelona,64.3,58.5,68.9,76.4,18.5,False,True,False,False,Middle_Center,
75,19.0,Alejandro Balde,Barcelona,71.4,84.9,53.7,82.7,17.8,False,True,False,False,Attacking_Right,
75,21.0,Pau Cubarsí,Barcelona,54.0,82.7,58.0,65.9,17.3,False,True,False,False,Middle_Right,
75,23.0,Pedri,Barcelona,59.1,61.5,55.4,36.2,25.6,False,True,False,False,Middle_Center,
75,26.0,Gavi,Barcelona,55.4,35.8,59.7,24.8,11.8,False,True,False,False,Middle_Center,
75,28.0,Eric García,Barcelona,59.8,23.6,66.3,5.0,19.7,False,True,False,False,Middle_Left,
75,33.0,Lamine Yamal,Barcelona,64.9,7.0,66.1,20.3,13.4,False,True,False,False,Middle_Left,
75,33.0,Pedri,Barcelona,66.1,20.3,62.1,12.5,8.8,False,True,False,False,Middle_Left,
75,35.0,Lamine Yamal,Barcelona,63.2,11.0,57.8,19.7,10.2,False,True,False,False,Middle_Left,
75,36.0,Gavi,Barcelona,57.8,19.7,47.4,28.7,13.8,False,True,False,False,Middle_Left,
75,39.0,Andreas Christensen,Barcelona,51.7,29.8,59.5,28.1,8.0,False,True,False,False,Middle_Left,
75,40.0,Pedri,Barcelona,59.5,28.1,45.6,31.3,14.3,False,True,False,False,Middle_Left,
75,43.0,Andreas Christensen,Barcelona,44.6,33.8,53.4,44.2,13.6,False,True,False,False,Middle_Center,
75,46.0,Pedri,Barcelona,55.3,64.5,60.9,93.8,29.8,False,True,False,False,Middle_Center,
75,50.0,Alejandro Balde,Barcelona,60.9,93.8,59.7,86.7,7.2,False,True,False,False,Middle_Right,
75,52.0,Pedri,Barcelona,58.2,79.5,44.1,46.9,35.5,False,True,False,False,Middle_Right,
75,55.0,Andreas Christensen,Barcelona,43.4,35.3,58.8,31.7,15.8,True,False,False,False,Middle_Center,
76,11.0,Andreas Christensen,Barcelona,14.2,31.3,22.2,37.0,9.8,False,True,False,False,Defensive_Left,
76,18.0,Pedri,Barcelona,32.1,21.5,33.0,10.3,11.2,False,True,False,False,Defensive_Left,
76,23.0,Lamine Yamal,Barcelona,39.6,21.1,40.9,33.7,12.7,False,True,False,False,Middle_Left,
76,24.0,Pedri,Barcelona,40.9,32.2,31.7,9.8,24.2,False,True,False,False,Middle_Left,
76,26.0,Eric García,Barcelona,31.6,9.7,29.4,17.6,8.2,False,True,False,False,Defensive_Left,
76,30.0,Gavi,Barcelona,35.5,35.3,45.1,95.4,60.9,False,True,False,False,Middle_Center,
76,59.0,Alejandro Balde,Barcelona,37.5,77.3,38.3,55.1,22.2,False,True,False,False,Middle_Right,
77,0.0,Gavi,Barcelona,37.9,53.9,34.3,42.8,11.7,False,True,False,False,Middle_Center,
77,2.0,Andreas Christensen,Barcelona,32.1,39.2,36.3,20.5,19.2,False,True,False,False,Defensive_Center,
77,4.0,Eric García,Barcelona,36.5,19.6,43.5,10.1,11.8,False,True,False,False,Middle_Left,
77,5.0,Lamine Yamal,Barcelona,43.5,10.1,53.8,17.2,12.5,True,False,False,False,Middle_Left,
77,6.0,Aitor Paredes,Athletic Club,53.2,85.2,67.8,81.2,15.1,True,False,False,False,Middle_Right,
77,9.0,Andreas Christensen,Barcelona,24.9,21.8,27.7,8.3,13.8,False,True,False,False,Defensive_Left,
77,10.0,Eric García,Barcelona,28.6,2.2,28.3,5.3,3.1,False,False,False,False,Defensive_Left,
77,11.0,Oihan Sancet,Athletic Club,81.5,91.8,,,,False,True,False,False,Attacking_Right,
77,28.0,Iñaki Peña,Barcelona,1.7,42.4,13.3,30.5,16.6,True,True,False,False,Defensive_Center,
77,31.0,Andreas Christensen,Barcelona,12.7,30.2,24.2,38.9,14.4,True,True,False,False,Defensive_Left,
77,34.0,Gavi,Barcelona,25.3,45.2,27.6,94.5,49.4,False,True,False,False,Defensive_Center,
77,38.0,Alejandro Balde,Barcelona,27.6,94.5,35.4,89.6,9.2,False,True,False,False,Defensive_Right,
77,39.0,Fermín López,Barcelona,35.4,89.6,42.3,70.1,20.7,False,True,False,False,Middle_Right,
77,43.0,Óscar De Marcos,Athletic Club,41.3,25.3,34.1,31.4,9.4,False,True,False,False,Middle_Left,
77,45.0,Dani Vivian,Athletic Club,34.7,33.5,14.3,42.1,22.1,False,True,False,False,Middle_Center,
77,49.0,Unai Simón,Athletic Club,14.4,42.1,66.9,22.7,56.0,True,True,False,False,Defensive_Center,
77,55.0,Alex Berenguer,Athletic Club,63.5,28.4,63.8,22.9,5.5,False,True,False,False,Middle_Left,
77,56.0,Beñat Prados,Athletic Club,64.6,22.6,59.0,34.7,13.3,False,True,False,False,Middle_Left,
77,57.0,Mikel Jauregizar,Athletic Club,58.7,35.2,71.8,28.4,14.8,True,True,False,False,Middle_Center,
78,2.0,Pau Cubarsí,Barcelona,29.9,60.9,29.4,50.3,10.6,False,True,False,False,Defensive_Center,
78,6.0,Gavi,Barcelona,29.0,47.2,39.4,20.2,28.9,True,True,False,False,Defensive_Center,
78,10.0,Dani Olmo,Barcelona,53.3,21.1,62.9,11.8,13.4,False,True,False,False,Middle_Left,
78,21.0,Lamine Yamal,Barcelona,79.7,0.0,85.4,4.6,7.3,False,True,False,False,Attacking_Left,
78,22.0,Eric García,Barcelona,85.5,4.7,80.4,4.6,5.1,False,True,False,False,Attacking_Left,
78,24.0,Lamine Yamal,Barcelona,80.3,4.6,60.9,5.8,19.4,False,True,False,False,Attacking_Left,
78,27.0,Gavi,Barcelona,59.5,8.6,52.1,24.7,17.7,False,True,False,False,Middle_Left,
78,31.0,Andreas Christensen,Barcelona,52.2,26.5,54.7,13.1,13.6,False,True,False,False,Middle_Left,
78,33.0,Gavi,Barcelona,54.7,13.1,48.3,29.3,17.4,False,True,False,False,Middle_Left,
78,35.0,Andreas Christensen,Barcelona,47.9,31.1,55.7,39.7,11.6,False,True,False,False,Middle_Left,
78,36.0,Pedri,Barcelona,54.8,38.8,43.6,35.8,11.6,False,True,False,False,Middle_Center,
78,39.0,Andreas Christensen,Barcelona,43.0,36.5,56.3,34.7,13.4,True,True,False,False,Middle_Center,
78,39.0,Pedri,Barcelona,56.4,34.7,44.9,35.5,11.5,False,True,False,False,Middle_Center,
78,42.0,Andreas Christensen,Barcelona,45.8,41.5,56.8,34.0,13.3,True,True,False,False,Middle_Center,
78,43.0,Pedri,Barcelona,57.0,34.3,39.9,38.8,17.7,False,True,False,False,Middle_Center,
78,44.0,Andreas Christensen,Barcelona,39.6,40.4,37.8,19.4,21.1,False,True,False,False,Middle_Center,
78,46.0,Gavi,Barcelona,37.8,19.4,48.4,29.2,14.4,True,True,False,False,Middle_Left,
78,48.0,Pedri,Barcelona,54.7,30.1,71.9,43.9,22.1,True,False,False,False,Middle_Left,
78,52.0,Dani Vivian,Athletic Club,37.2,33.1,44.6,6.2,27.9,False,True,False,False,Middle_Left,
78,57.0,Alex Berenguer,Athletic Club,44.6,6.2,84.5,41.5,53.3,True,False,False,False,Middle_Left,
79,6.0,Iñaki Peña,Barcelona,12.2,58.7,21.6,34.1,26.3,False,True,False,False,Defensive_Center,
79,12.0,Gavi,Barcelona,33.6,28.7,42.9,26.5,9.6,False,True,False,False,Middle_Left,
79,13.0,Dani Olmo,Barcelona,42.8,26.8,37.7,27.5,5.1,False,True,False,False,Middle_Left,
79,16.0,Gavi,Barcelona,37.1,34.9,40.1,49.1,14.5,False,True,False,False,Middle_Center,
79,18.0,Pedri,Barcelona,40.3,50.1,35.6,38.6,12.4,False,True,False,False,Middle_Center,
79,21.0,Gavi,Barcelona,40.1,51.8,47.9,43.4,11.5,False,True,False,False,Middle_Center,
80,42.0,Gavi,Barcelona,50.3,39.7,55.0,57.9,18.8,False,True,False,False,Middle_Center,
80,44.0,Frenkie de Jong,Barcelona,55.5,56.4,43.5,46.9,15.3,False,True,False,False,Middle_Center,
80,47.0,Andreas Christensen,Barcelona,43.5,46.7,44.0,30.7,16.0,False,True,False,False,Middle_Center,
80,49.0,Gavi,Barcelona,44.0,30.4,45.0,9.7,20.7,False,True,False,False,Middle_Left,
80,51.0,Eric García,Barcelona,45.0,9.7,62.7,5.5,18.2,True,False,False,False,Middle_Left,
81,1.0,Gavi,Barcelona,31.9,17.2,31.6,38.2,21.0,False,True,False,False,Defensive_Left,
81,5.0,Andreas Christensen,Barcelona,33.3,29.6,33.5,4.9,24.7,False,True,False,False,Defensive_Left,
81,7.0,Eric García,Barcelona,33.5,5.5,41.9,5.6,8.4,False,True,False,False,Middle_Left,
81,8.0,Dani Olmo,Barcelona,41.9,5.6,40.9,15.1,9.6,False,True,False,False,Middle_Left,
81,9.0,Eric García,Barcelona,41.4,17.5,42.8,42.7,25.2,False,True,False,False,Middle_Left,
81,12.0,Frenkie de Jong,Barcelona,44.6,45.7,74.5,93.2,56.1,True,True,False,False,Middle_Center,
81,18.0,Fermín López,Barcelona,69.7,80.4,100.0,33.4,55.9,True,False,True,False,Attacking_Right,
82,17.0,Unai Simón,Athletic Club,5.3,38.8,67.8,36.5,62.5,True,True,False,False,Defensive_Center,
82,21.0,Maroan Sannadi,Athletic Club,66.8,37.1,71.1,53.6,17.1,False,True,False,False,Attacking_Center,
82,23.0,Oihan Sancet,Athletic Club,70.3,56.0,71.0,76.8,20.8,False,True,False,False,Attacking_Center,
82,25.0,Alex Berenguer,Athletic Club,72.6,78.8,87.7,83.7,15.9,True,False,False,False,Attacking_Right,
82,30.0,Eric García,Barcelona,8.6,6.7,37.7,19.4,31.8,True,False,False,False,Defensive_Left,
82,32.0,Mikel Jauregizar,Athletic Club,68.3,78.9,75.6,83.1,8.4,False,True,False,False,Attacking_Right,
82,34.0,Alex Berenguer,Athletic Club,77.8,79.1,86.8,40.4,39.7,False,True,True,False,Attacking_Right,
82,45.0,Iñaki Peña,Barcelona,8.1,55.4,11.0,38.2,17.4,False,True,False,False,Defensive_Center,
82,54.0,Andreas Christensen,Barcelona,24.3,30.4,27.8,40.9,11.1,False,True,False,False,Defensive_Left,
82,57.0,Frenkie de Jong,Barcelona,27.8,41.2,22.2,37.9,6.5,False,True,False,False,Defensive_Center,
82,58.0,Andreas Christensen,Barcelona,17.9,33.4,5.1,50.6,21.4,False,True,False,False,Defensive_Center,
83,3.0,Iñaki Peña,Barcelona,5.1,50.6,12.9,81.2,31.6,False,True,False,False,Defensive_Center,
