player,team,field_x,field_y,minute,second,pass_distance
Pere Milla,Espanyol,76.335,20.74,71,2.0,9.413165726789272
Wojciech Szczesny,Barcelona,7.664999999999999,37.876000000000005,71,20.0,15.794817377861634
Pau Cubarsí,Barcelona,14.490000000000002,52.564,71,22.0,12.636414681388072
Pedri,Barcelona,26.88,46.172000000000004,71,25.0,27.978129476432127
Fermín López,Barcelona,59.21999999999999,16.32,71,30.0,9.873967034581389
Lamine Yamal,Barcelona,66.045,8.296,71,32.0,24.863829149992164
Joan García,Espanyol,2.52,35.02,71,50.0,10.413677592474237
Leandro Cabrera,Espanyol,8.82,39.916000000000004,71,54.0,38.41567388449668
Omar El Hilali,Espanyol,26.565,6.0520000000000005,71,57.0,15.191730678234132
Jofre Carreras,Espanyol,40.739999999999995,10.267999999999999,71,59.0,9.811295989827244
Javi Puado,Espanyol,37.48500000000001,3.808,72,3.0,11.46518316469476
Omar El Hilali,Espanyol,31.29,0.952,72,6.0,40.73780185527932
Edu Expósito,Espanyol,104.37,0.34,72,45.0,39.084586846991236
Edu Expósito,Espanyol,104.685,67.524,73,17.0,26.769537612741832
Carlos Romero,Espanyol,84.525,49.912000000000006,73,19.0,14.046475750165932
Edu Expósito,Espanyol,93.02999999999999,61.472,73,20.0,32.872352532181196
Leandro Cabrera,Espanyol,91.97999999999999,28.22,73,22.0,6.246709213658024
Wojciech Szczesny,Barcelona,9.555,32.368,74,2.0,15.20555174927894
Pau Cubarsí,Barcelona,13.965,46.919999999999995,74,5.0,16.729134137784897
Alejandro Balde,Barcelona,20.265,63.443999999999996,74,7.0,12.876241066398219
Frenkie de Jong,Barcelona,40.845,46.919999999999995,74,12.0,16.90067338895111
Dani Olmo,Barcelona,57.01499999999999,55.827999999999996,74,19.0,10.98058213393079
Pedri,Barcelona,68.145,37.74,74,22.0,36.14322078896678
Carlos Romero,Espanyol,91.665,68.0,75,8.0,8.360051674481452
Edu Expósito,Espanyol,89.355,59.704,75,10.0,6.482758749174607
Edu Expósito,Espanyol,94.71000000000001,50.592000000000006,75,16.0,14.799041354087773
Wojciech Szczesny,Barcelona,5.25,25.16,76,24.0,9.87725796969989
Eric García,Barcelona,12.075000000000001,18.02,76,26.0,14.852928633774551
Héctor Fort,Barcelona,19.11,3.3320000000000003,76,28.0,19.632828858827246
Eric García,Barcelona,5.775,17.204,76,30.0,14.775338405600058
Héctor Fort,Barcelona,11.97,4.0120000000000005,76,32.0,9.684825708292328
Eric García,Barcelona,7.245000000000001,12.58,76,35.0,21.580140963395028
Lamine Yamal,Barcelona,72.44999999999999,2.788,80,8.0,3.435406235076145
Raphinha,Barcelona,75.6,5.44,80,9.0,2.3143830711444466
Lamine Yamal,Barcelona,75.495,3.3320000000000003,80,10.0,9.132254978919502
Gavi,Barcelona,69.40499999999999,12.24,80,14.0,25.217077566601564
Pau Cubarsí,Barcelona,57.435,34.884,80,16.0,20.299236463473193
Alejandro Balde,Barcelona,62.265,52.292,80,19.0,16.259557312546978
Pau Cubarsí,Barcelona,48.93,39.644,80,21.0,11.020502756226682
Eric García,Barcelona,49.245,25.703999999999997,80,23.0,19.44198161196538
Héctor Fort,Barcelona,62.58,8.296,80,26.0,11.87160650459744
Lamine Yamal,Barcelona,73.39500000000001,3.4000000000000004,80,27.0,13.0524811434455
Héctor Fort,Barcelona,62.58,7.9559999999999995,80,28.0,5.901523871001459
Pedri,Barcelona,67.2,11.628,80,29.0,14.072801036041104
Gavi,Barcelona,80.325,4.42,80,32.0,8.803578590550549
Pau Cubarsí,Barcelona,34.125,38.48800000000001,81,44.0,2.9147296615638325
Gavi,Barcelona,36.54,36.856,81,46.0,3.5966234164838577
Pedri,Barcelona,38.324999999999996,37.672,81,47.0,18.566941051234046
Eric García,Barcelona,33.495,4.0120000000000005,82,0.0,29.841372689606622
Edu Expósito,Espanyol,44.415,43.587999999999994,82,45.0,55.80379579383466
Omar El Hilali,Espanyol,62.37,0.0,82,54.0,19.861653732758505
Urko González,Espanyol,57.435,9.315999999999999,82,59.0,12.121312800187939
Wojciech Szczesny,Barcelona,20.369999999999997,43.52,83,34.0,12.122221578572136
Pedri,Barcelona,46.2,49.436,83,41.0,12.122132650651864
Alejandro Balde,Barcelona,44.94,60.452,83,43.0,19.130146366402943
Pau Cubarsí,Barcelona,26.25,56.37200000000001,83,46.0,22.244606559793326
Wojciech Szczesny,Barcelona,10.5,40.732,83,49.0,19.43361098715316
Pau Cubarsí,Barcelona,17.01,60.044,83,53.0,17.473277454444535
Alejandro Balde,Barcelona,30.764999999999997,60.996,83,57.0,16.683942100115303
Pau Cubarsí,Barcelona,12.81,61.94799999999999,83,59.0,17.768885727585733
Urko González,Espanyol,66.99,0.0,84,9.0,11.732295981605652
Omar El Hilali,Espanyol,55.96499999999999,4.0120000000000005,84,11.0,24.155916542329734
Marash Kumbulla,Espanyol,35.385000000000005,16.66,84,14.0,29.835470433696873
Joan García,Espanyol,8.084999999999999,28.696,84,17.0,31.142760057515776
Omar El Hilali,Espanyol,29.715000000000003,3.944,84,20.0,8.40247677771263
Marash Kumbulla,Espanyol,24.884999999999998,6.595999999999999,84,23.0,18.477409883422514
Joan García,Espanyol,16.485,22.1,84,26.0,23.34285021157442
Pere Milla,Espanyol,36.96,33.184,84,28.0,17.22452788903081
Fernando Calero,Espanyol,30.134999999999998,47.464,84,30.0,20.201340648580732
Carlos Romero,Espanyol,46.51499999999999,57.528,84,33.0,33.293849296829585
Wojciech Szczesny,Barcelona,26.25,29.036,84,50.0,5.51552028370851
Eric García,Barcelona,30.240000000000002,25.228,84,52.0,17.31036362991835
Pau Cubarsí,Barcelona,36.435,43.52,84,56.0,9.374985653322359
Frenkie de Jong,Barcelona,32.76,32.096000000000004,85,0.0,9.747216269274011
Pedri,Barcelona,38.535000000000004,28.084,85,2.0,15.827160989893294
Eric García,Barcelona,31.709999999999997,13.804,85,4.0,26.62924565210213
Héctor Fort,Barcelona,58.48500000000001,3.604,85,7.0,5.19173535535084
Fernando Calero,Espanyol,3.255,48.96,85,18.0,10.816587678191304
Joan García,Espanyol,3.5700000000000003,38.148,85,19.0,13.21785614235531
Marash Kumbulla,Espanyol,16.8,39.78,85,20.0,14.992462239405498
Gavi,Barcelona,90.19500000000001,14.484,85,23.0,10.547529758194571
Joan García,Espanyol,15.120000000000001,29.036,85,29.0,9.454812584075903
Fernando Calero,Espanyol,25.62,20.332,85,36.0,15.98076543848886
Urko González,Espanyol,28.560000000000002,4.6240000000000006,85,38.0,15.988159650191136
Omar El Hilali,Espanyol,19.845,17.408,85,40.0,15.911583830656204
Joan García,Espanyol,9.24,22.508000000000003,85,44.0,55.86103472009805
Walid Cheddira,Espanyol,64.785,26.791999999999998,85,54.0,10.020028742473741
Edu Expósito,Espanyol,59.535000000000004,18.700000000000003,85,58.0,16.910655693970003
Pere Milla,Espanyol,66.675,5.032000000000001,86,1.0,54.04591389735213
Carlos Romero,Espanyol,83.05499999999999,68.0,86,28.0,5.295493272585664
Héctor Fort,Barcelona,14.595,9.792000000000002,86,32.0,4.946703548829259
Carlos Romero,Espanyol,88.2,61.608,86,35.0,7.370104205504826
Edu Expósito,Espanyol,95.55,62.152,86,37.0,52.32533995111738
Omar El Hilali,Espanyol,87.36000000000001,0.0,87,2.0,6.7044105632039
Urko González,Espanyol,74.55,28.016000000000002,87,11.0,31.99177200468895
Edu Expósito,Espanyol,90.615,42.976,87,19.0,8.598634833507008
Héctor Fort,Barcelona,6.09,17.612000000000002,87,24.0,12.222218497474183
Urko González,Espanyol,31.185,43.452,87,43.0,15.470727487742776
Joan García,Espanyol,23.1,35.904,87,46.0,19.51701434646191
Fernando Calero,Espanyol,33.18,47.668,87,51.0,49.23827804665797
Urko González,Espanyol,41.26499999999999,5.032000000000001,88,15.0,16.082313390802952
Marash Kumbulla,Espanyol,44.73,23.528000000000002,88,17.0,25.871171678144
Carlos Romero,Espanyol,67.515,37.128,88,19.0,6.358063856238001
Pere Milla,Espanyol,64.47,41.004,88,20.0,25.488443047781477
Wojciech Szczesny,Barcelona,3.5700000000000003,31.552,88,53.0,16.306825687423043
Frenkie de Jong,Barcelona,48.089999999999996,45.492000000000004,89,3.0,14.326864311495378
Raphinha,Barcelona,55.755,57.596,89,5.0,8.499165194299975
Frenkie de Jong,Barcelona,47.985,48.416000000000004,89,8.0,7.937671195004243
Pedri,Barcelona,55.125,44.94799999999999,89,9.0,6.084447057868123
Frenkie de Jong,Barcelona,51.135000000000005,47.736000000000004,89,11.0,7.1348587231983664
Raphinha,Barcelona,52.08,54.80799999999999,89,13.0,15.551350423677041
Pau Cubarsí,Barcelona,37.169999999999995,50.388,89,15.0,20.28843042228747
Wojciech Szczesny,Barcelona,22.365,36.516000000000005,89,17.0,14.528967478799043
Eric García,Barcelona,29.084999999999997,20.672,89,19.0,12.635569001829719
Frenkie de Jong,Barcelona,37.8,26.791999999999998,89,22.0,26.601007518513285
Gavi,Barcelona,57.855000000000004,9.315999999999999,89,24.0,7.8236727947940095
Lamine Yamal,Barcelona,62.265,3.74,89,26.0,10.302301878706526
Frenkie de Jong,Barcelona,61.845,12.58,90,3.0,8.812945024224312
Fermín López,Barcelona,69.825,16.32,90,7.0,8.820000000000007
Frenkie de Jong,Barcelona,58.169999999999995,28.491999999999997,90,11.0,27.875434418139566
Pau Cubarsí,Barcelona,42.525000000000006,41.82,90,16.0,18.331650116669795
Pedri,Barcelona,71.71499999999999,55.147999999999996,90,22.0,10.623482668127261
Raphinha,Barcelona,78.435,63.376000000000005,90,23.0,16.75596040219719
Alejandro Balde,Barcelona,61.949999999999996,64.872,90,25.0,7.922169462969098
Frenkie de Jong,Barcelona,64.365,45.900000000000006,90,30.0,6.564906777708273
Gavi,Barcelona,67.515,41.004,90,31.0,9.988726094953247
Frenkie de Jong,Barcelona,62.16000000000001,49.436,90,34.0,6.951232696435923
Gavi,Barcelona,67.2,45.492000000000004,90,35.0,11.512203785548616
Pedri,Barcelona,63.945,56.78,90,38.0,21.66167050344918
Pau Cubarsí,Barcelona,41.26499999999999,38.352,90,41.0,29.86204279683492
Héctor Fort,Barcelona,59.324999999999996,11.152,90,45.0,8.047852135818601
Lamine Yamal,Barcelona,63.735,4.42,90,46.0,4.668041238035502
Héctor Fort,Barcelona,66.465,8.16,90,48.0,7.192104073218071
Fermín López,Barcelona,83.78999999999999,9.927999999999999,90,52.0,
Carlos Romero,Espanyol,24.255000000000003,68.0,91,5.0,13.521279377337043
Pere Milla,Espanyol,33.18,57.867999999999995,91,7.0,17.124090661988443
Fernando Calero,Espanyol,25.724999999999998,38.148,91,9.0,41.93431439763861
Eric García,Barcelona,30.45,38.080000000000005,91,15.0,9.130378360177627
Omar El Hilali,Espanyol,60.06000000000001,0.0,91,25.0,14.227425100839586
Marash Kumbulla,Espanyol,51.449999999999996,6.867999999999999,91,30.0,39.22418259186544
Pere Milla,Espanyol,79.38,34.068,91,33.0,6.92465768106987
Pau Cubarsí,Barcelona,23.415,45.900000000000006,92,3.0,22.934932504805857
Eric García,Barcelona,25.41,23.052,92,5.0,13.461604659177894
Héctor Fort,Barcelona,29.294999999999998,9.384,92,7.0,8.619117356203017
Frenkie de Jong,Barcelona,40.95,18.36,92,26.0,7.167660776013334
Eric García,Barcelona,34.44,24.343999999999998,92,28.0,22.125303252159057
Pau Cubarsí,Barcelona,33.6,47.327999999999996,92,36.0,21.5018866381534
Eric García,Barcelona,30.134999999999998,24.683999999999997,92,38.0,19.73601064045112
Héctor Fort,Barcelona,37.695,5.236,92,40.0,15.03716758568581
Frenkie de Jong,Barcelona,41.475,27.063999999999997,92,46.0,23.85811970797364
Pau Cubarsí,Barcelona,29.924999999999997,47.94,92,48.0,16.514400534079343
Alejandro Balde,Barcelona,36.96,61.608,92,51.0,8.70207842989248
Pedri,Barcelona,39.27,54.196000000000005,92,53.0,4.330330356912741
Alejandro Balde,Barcelona,35.7,47.327999999999996,92,56.0,19.285456722618733
Eric García,Barcelona,28.14,27.063999999999997,92,59.0,18.47110868356309
Héctor Fort,Barcelona,34.02,8.364,93,1.0,9.71796274946554
Gavi,Barcelona,42.735,11.764000000000001,93,3.0,9.054743729117902
Lamine Yamal,Barcelona,100.38,2.5160000000000005,93,13.0,19.085697367400538
Pedri,Barcelona,90.405,12.648000000000001,93,20.0,13.312701641665383
Héctor Fort,Barcelona,78.96,5.848,93,22.0,7.500768027342263
Carlos Romero,Espanyol,21.945,68.0,93,26.0,16.916642692922252
Fernando Calero,Espanyol,10.920000000000002,53.788,93,29.0,46.04149746695908
Omar El Hilali,Espanyol,59.63999999999999,8.432,93,42.0,20.624133824236115
Pere Milla,Espanyol,68.46000000000001,28.084,93,44.0,6.728595693010554
Edu Expósito,Espanyol,66.045,23.12,93,47.0,31.00110991561431
Jofre Carreras,Espanyol,83.685,12.308000000000002,93,55.0,16.529134550846877
Urko González,Espanyol,82.425,25.296000000000003,93,58.0,9.00722132513686
Wojciech Szczesny,Barcelona,11.759999999999998,42.16,94,41.0,60.52651812222475
Pedri,Barcelona,63.735,62.288,94,47.0,8.79740012731035
Raphinha,Barcelona,71.19,65.348,94,49.0,10.776786905195815
Lamine Yamal,Barcelona,77.59500000000001,22.644,94,58.0,12.561283732166864
Pere Milla,Espanyol,52.395,34.0,96,21.0,20.26682533106752
Joan García,Espanyol,34.335,33.728,96,24.0,41.26239654940076
Fernando Calero,Espanyol,76.755,49.232000000000006,96,27.0,12.85498039671783
